"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Bleaching_scores","Area_cm_2022","Area_cm_2023","log_2022","log_2023","log10_2022","log10_2023","Note_2022","Note_2023"
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3157","BA_S","Shallow","offshore","Lobo_sp",0,1,209.89523,259.51123,5.34660850146117,5.55879997719945,2.3220025690816,2.41415615610164,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3158","BA_S","Shallow","offshore","Menc",0,4,71.10555,51.5178,4.26416539283447,3.94192737902099,1.85190350003082,1.71195730877217,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3159","BA_S","Shallow","offshore","Pmas",0,1,130.60212,124.58958,4.8721554494824,4.82502497524802,2.11595022668507,2.09548172179559,NA,NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3160","BA_S","Shallow","offshore","Pmas",0,1,59.06799,76.84255,4.07868915331511,4.34175852319043,1.7713521926834,1.88560176837801,"pm",NA
"OCLB","OCLB_BA1S","OCLB_BA1S_P4","OCLB_BA1S_P4_3161","BA_S","Shallow","offshore","Acor",0,1,1598.3773,1965.98895,7.37674420609174,7.58375068014198,3.20367930311743,3.29358107251569,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3163","FL_S","Shallow","offshore","Shys",0,3,321.65525,375.86565,5.77348031981303,5.92923176570831,2.50739064427182,2.57503263777259,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3164","FL_S","Shallow","offshore","Abra",0,2,1373.33235,532.27463,7.22499543765579,6.27715957794952,3.13777565035008,2.72613576672962,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3165","FL_S","Shallow","offshore","Abra",0,2,168.08707,486.01151,5.1244821189553,6.18623230674763,2.22553430687417,2.68664655459212,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3166","FL_S","Shallow","offshore","Shys",0,3,151.99877,276.94859,5.02387242870827,5.62383189329446,2.18184007357389,2.4423991584093,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3167","FL_S","Shallow","offshore","Pmas",0,1,301.89361,418.74375,5.7100746705398,6.03725915765476,2.47985392067096,2.62194833798934,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3168","FL_S","Shallow","offshore","Pdam",0,2,393.72944,781.53102,5.97566397290353,6.66125484197206,2.59519788914007,2.89294622041978,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3169","FL_S","Shallow","offshore","Pmas",0,1,301.89361,197.34701,5.7100746705398,5.28496365124668,2.47985392067096,2.29523055079569,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3170","FL_S","Shallow","offshore","Acor",0,4,689.65728,752.39479,6.53619477854498,6.62326117289466,2.83863332496693,2.87644577959221,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3171","FL_S","Shallow","offshore","Menc",0,2,592.31962,727.23211,6.38404638783982,6.589245697554,2.77255611845322,2.86167304635245,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3172","FL_S","Shallow","offshore","Pmas",0,1,155.19643,136.1112,5.04469160490724,4.91347219870362,2.19088172691487,2.13389386288202,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3175","FL_S","Shallow","offshore","Abra",0,4,141.16508,24.01004,4.94992998569141,3.17847207620429,2.14972727859322,1.38039288357909,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3177","FL_S","Shallow","offshore","Shys",0,5,769.26949,142.69292,6.64544135024778,4.96069490867591,2.88607850822431,2.15440242524351,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3178","FL_S","Shallow","offshore","Acor",0,5,221.30525,354.47807,5.39954297022793,5.87064648228151,2.34499171676949,2.5495893724596,"pm","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3180","FL_S","Shallow","offshore","Pver",0,1,395.4503,417.18167,5.98002511559455,6.03352178639919,2.59709190934557,2.62032521827622,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3181","FL_S","Shallow","offshore","Shys",0,3,169.14199,190.14679,5.13073853968631,5.24779635282236,2.22825143587411,2.27908899818276,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3182","FL_S","Shallow","offshore","Pver",0,1,158.9508,88.97052,5.0685947203734,4.48830507890634,2.20126271806212,1.94924612886736,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3183","FL_S","Shallow","offshore","Pmas",0,1,194.96111,170.92807,5.27280010277633,5.14124282473261,2.28994798881466,2.23281338890606,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3184","FL_S","Shallow","offshore","Adgt",0,1,203.7812,175.26304,5.3170468692323,5.16628793113515,2.30916411532855,2.24369034041536,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P1","OCLB_FL1S_P1_3185","FL_S","Shallow","offshore","Abra",0,4,455.38245,128.93277,6.12113761533764,4.85929110571844,2.65837628931157,2.11036331317507,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3186","FL_S","Shallow","offshore","Shys",0,4,84.64788,126.19634,4.43850006396547,4.83783894810177,1.92761608570743,2.10104675949723,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3188","FL_S","Shallow","offshore","Abra",0,4,1710.1209,311.60048,7.44431934875184,5.74172185443186,3.23302681468853,2.49359811800306,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3190","FL_S","Shallow","offshore","Pmas",0,1,171.62633,207.01265,5.14531961351186,5.33277990250927,2.23458391577677,2.31599688486434,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3192","FL_S","Shallow","offshore","Shys",0,4,123.23064,85.5325,4.81405772147708,4.44889642067563,2.09071870400124,1.93213116605855,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3193","FL_S","Shallow","offshore","Menc",0,1,59.03289,63.92728,4.07809474621106,4.15774618733823,1.7710940449581,1.80568622631528,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3194","FL_S","Shallow","offshore","Pmas",0,1,329.9574,368.10093,5.79896355521849,5.90835716686915,2.51845787278945,2.5659669146848,"pm",NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3195","FL_S","Shallow","offshore","Pmas",0,1,280.04866,336.96425,5.63496337378455,5.8199768416391,2.44723349896156,2.52758382712858,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3197","FL_S","Shallow","offshore","Abra",0,2,4042.25477,4964.40902,8.3045579266551,8.5100495401903,3.60662368219222,3.69586755602795,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3198","FL_S","Shallow","offshore","Shys",0,4,153.80202,300.84439,5.03566619092548,5.70659315432614,2.1869620394257,2.47834191739071,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3199","FL_S","Shallow","offshore","Pmas",0,1,157.23668,143.173,5.05775218611045,4.9640536892632,2.19655386526188,2.15586112511849,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3202","FL_S","Shallow","offshore","Pmas",0,1,116.98588,144.27877,4.7620532437542,4.9717473309089,2.06813344629193,2.15920243123095,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3203","FL_S","Shallow","offshore","Shys",0,5,143.11396,257.29623,4.96364123596224,5.55022806702334,2.15568199892584,2.41043342281279,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3204","FL_S","Shallow","offshore","Shys",0,3,105.0117,156.41679,4.65407177252125,5.05252417529047,2.02123768918766,2.19428336901143,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3205","FL_S","Shallow","offshore","Pmas",0,3,165.32523,186.27617,5.10791462475891,5.22723035745617,2.21833913556571,2.27015729988038,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3206","FL_S","Shallow","offshore","Pmas",0,3,115.29879,138.06753,4.74752693285742,4.92774291329169,2.06182474962704,2.14009155548044,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3207","FL_S","Shallow","offshore","Pmas",0,2,154.16549,174.829,5.03802663582281,5.16380835335107,2.18798716761945,2.24261347346629,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3208","FL_S","Shallow","offshore","Adgt",0,1,200.31149,224.30903,5.29987360498059,5.41302469929806,2.30170586142777,2.35084675731116,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3209","FL_S","Shallow","offshore","Atab",0,1,3513.73876,3827.20819,8.16443592335401,8.24989088425962,3.54576946936533,3.58288208733789,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3210","FL_S","Shallow","offshore","Pmas",0,1,195.34705,216.16436,5.27477772028647,5.37603904425274,2.29080685718663,2.33478409141539,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3212","FL_S","Shallow","offshore","Atab",0,2,11899.85339,13466.44944,9.38428135885566,9.50795664445796,4.07554161077856,4.12925310486345,"o","o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3213","FL_S","Shallow","offshore","Abra",0,1,1272.55277,1119.74503,7.14878021711297,7.02085628658682,3.10467580063129,3.04911914350041,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3214","FL_S","Shallow","offshore","Abra",0,4,739.97276,840.11446,6.60661337470987,6.73353814445931,2.86921573270472,2.92433845982374,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3215","FL_S","Shallow","offshore","Atab",0,5,5670.80709,3429.3851,8.64308673050721,8.14013625295197,3.7536448736705,3.53521625659765,"pm","pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3216","FL_S","Shallow","offshore","Abra",0,2,2153.81935,1004.44524,7.67499798697551,6.91219066808509,3.33320927436203,3.0019262650125,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3217","FL_S","Shallow","offshore","Atab",0,1,3933.31354,4036.48862,8.2772374895696,8.30313043955697,3.5947585671228,3.60600373242251,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3218","FL_S","Shallow","offshore","Pmas",0,2,970.26651,1035.23089,6.87757078633717,6.94237976294596,2.98689104140524,3.01503722232423,"pm","o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3219","FL_S","Shallow","offshore","Shys",0,1,197.79888,213.59065,5.28725075688744,5.36406133271972,2.29622382815501,2.32958223739078,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3220","FL_S","Shallow","offshore","Shys",0,4,116.53346,161.9351,4.7581784420692,5.08719563767989,2.06645064130167,2.20934099380667,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3221","FL_S","Shallow","offshore","Abra",0,2,3353.1559,2724.72629,8.11765724106085,7.91012325801581,3.5254537457747,3.43532288213084,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3222","FL_S","Shallow","offshore","Shys",0,3,575.80783,796.09023,6.35577397655731,6.67971253369163,2.76027756624313,2.90096229408226,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3223","FL_S","Shallow","offshore","Menc",0,1,243.86869,316.55917,5.49662992469773,5.75751017513792,2.38715604536051,2.50045489856422,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3225","FL_S","Shallow","offshore","Atab",0,1,4534.63998,6353.63043,8.41950097240785,8.75678164977625,3.65654281269579,3.80302194972948,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3226","FL_S","Shallow","offshore","Atab",0,1,7472.14584,9685.45675,8.91893749791948,9.17838073528664,3.87344533978643,3.9861201061421,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3227","FL_S","Shallow","offshore","Shys",0,5,145.85972,334.2287,4.98264533790527,5.81182548919463,2.16393537553322,2.52404373974189,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3228","FL_S","Shallow","offshore","Shys",0,3,70.15553,137.08448,4.25071463451773,4.92059737811813,1.84606190991645,2.13698828898431,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3229","FL_S","Shallow","offshore","Shys",0,3,18.82994,33.62796,2.93544815625931,3.51535786378739,1.27484893617649,1.52670052215807,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3230","FL_S","Shallow","offshore","Pmas",0,1,198.97198,86.8822,5.29316401079058,4.46455317814863,2.29879192169523,1.93893080943358,NA,"o"
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3231","FL_S","Shallow","offshore","Gspp",0,4,22.56531,28.36761,3.11641377127456,3.34524800135241,1.35344130419184,1.45282274758523,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P2","OCLB_FL1S_P2_3232","FL_S","Shallow","offshore","Shys",0,3,121.35613,249.51828,4.79872944593591,5.51953217904078,2.08406171851662,2.39710236804484,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3233","FL_S","Shallow","offshore","Menc",0,1,470.21299,525.90433,6.15318576226626,6.26511931406587,2.67229462267789,2.72090674656429,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3235","FL_S","Shallow","offshore","Menc",0,4,135.10347,167.81624,4.90604092931432,5.12286957123324,2.13066650359271,2.22483398629667,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3236","FL_S","Shallow","offshore","Lobo_sp",0,1,47.1294,94.70169,3.85289701010985,4.55073184586173,1.67329191083225,1.97635772927915,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3238","FL_S","Shallow","offshore","Pmas",0,1,331.32826,402.28699,5.80310960600001,5.99716573938236,2.52025847976556,2.604535987673,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3239","FL_S","Shallow","offshore","Pver",0,1,547.43561,589.24231,6.30524484746844,6.37883749124317,2.73833304430445,2.77029392340449,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3240","FL_S","Shallow","offshore","Menc",0,1,207.98119,252.8382,5.33744764291973,5.53274975845204,2.31802405876756,2.40284268984727,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3241","FL_S","Shallow","offshore","Menc",0,1,68.72125,77.14566,4.2300584672661,4.3456953231763,1.83709105046179,1.88731149888824,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3243","FL_S","Shallow","offshore","Pver",0,2,383.05106,441.83985,5.94816829622176,6.09094748610347,2.58325666848098,2.64526488277722,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3244","FL_S","Shallow","offshore","Pmas",0,2,84.69236,85.77325,4.4390253968813,4.45170718632129,1.92784423489394,1.93335186606839,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3245","FL_S","Shallow","offshore","Pmas",0,2,300.53819,343.41648,5.7055748340866,5.83894393799328,2.47789966652987,2.53582113241292,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3246","FL_S","Shallow","offshore","Lobo_sp",0,1,50.05323,76.34256,3.91308703914344,4.33523058094398,1.69943210830713,1.8827667190822,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3247","FL_S","Shallow","offshore","Spis",0,4,98.92222,115.86821,4.59433388477907,4.75245342454236,1.99529385418068,2.06396429778096,NA,"o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3250","FL_S","Shallow","offshore","Pdam",0,4,163.7406,224.86404,5.0982834682875,5.41549595289507,2.21415637745583,2.35192000911172,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3251","FL_S","Shallow","offshore","Pmas",0,1,67.51612,79.64909,4.21236638418158,4.37763061130649,1.82940747640481,1.90118081830117,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3252","FL_S","Shallow","offshore","Pmas",0,1,133.89823,141.37586,4.89708003378974,4.95142201753007,2.12677483611348,2.15037525978758,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3253","FL_S","Shallow","offshore","Pver",0,1,482.70478,559.57001,6.17940524524845,6.32716864950391,2.68368159945541,2.7478544305508,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3254","FL_S","Shallow","offshore","Gspp",0,1,105.58862,105.98648,4.65955060031356,4.66331153880742,2.02361711386517,2.02525046869983,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3255","FL_S","Shallow","offshore","Gspp",0,1,30.87336,37.23818,3.42989367612845,3.61733457903413,1.48958389705745,1.57098844687235,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3256","FL_S","Shallow","offshore","Pmas",0,1,275.64449,310.45687,5.61911195571927,5.73804498673339,2.44034931556547,2.49200127465093,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3257","FL_S","Shallow","offshore","Shys",0,3,69.66948,124.87767,4.24376234525646,4.82733461812152,1.84304256905368,2.09648478695072,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3258","FL_S","Shallow","offshore","Lobo_sp",0,4,25.46864,28.82434,3.2374478914134,3.36122016910201,1.40600575469016,1.45975937190292,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3259","FL_S","Shallow","offshore","Pmas",0,1,145.16004,155.52305,4.97783685790284,5.04679395214534,2.16184707920182,2.19179476471942,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3261","FL_S","Shallow","offshore","Gspp",0,2,89.43536,96.80279,4.49351612970686,4.57267581618123,1.95150925947494,1.98588787449995,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3262","FL_S","Shallow","offshore","Shys",0,1,50.59773,158.2255,3.92390671362703,5.06402123071326,1.70413103323134,2.19927647673968,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3263","FL_S","Shallow","offshore","Pver",0,1,618.67642,674.42992,6.42758238963998,6.51386777106534,2.79146356379916,2.82893682882111,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3264","FL_S","Shallow","offshore","Pmas",0,1,124.20518,141.4355,4.82193487555398,4.95184378277235,2.09413970854994,2.15055843010495,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3266","FL_S","Shallow","offshore","Shys",0,4,39.16137,114.87561,3.6676908017286,4.74384989078145,1.59285787651805,2.06022783054373,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3267","FL_S","Shallow","offshore","Pmas",0,1,180.91389,187.31233,5.19802117220651,5.23277743750223,2.25747191190556,2.27256636613506,NA,"o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3269","FL_S","Shallow","offshore","Lobo_sp",0,4,55.93106,77.34424,4.02411986091566,4.34826610753653,1.74765305011295,1.88842797635005,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3270","FL_S","Shallow","offshore","Menc",0,1,179.99215,231.02757,5.19291323882811,5.44253705404942,2.25525356462539,2.36366381012764,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3271","FL_S","Shallow","offshore","Pmas",0,1,136.72142,144.79234,4.91794542494415,4.97530057799985,2.13583656035459,2.16074558683539,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3272","FL_S","Shallow","offshore","Pmas",0,1,128.79754,138.97558,4.85824171410898,4.93429823424331,2.10990756818972,2.14293849519683,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3273","FL_S","Shallow","offshore","Pmas",0,1,135.74798,163.29398,4.91080007840867,5.09555213463064,2.13273337578294,2.21297017432042,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3275","FL_S","Shallow","offshore","Shys",0,4,26.18172,89.41551,3.26506145733054,4.49329415706472,1.41799817399365,1.95141285798133,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3276","FL_S","Shallow","offshore","Gspp",0,3,69.04944,34.95985,4.23482276975724,3.55420026016028,1.83916016074382,1.54356956056671,NA,"o, pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3277","FL_S","Shallow","offshore","Pmas",0,1,688.41977,783.13272,6.53439878269317,6.66330218354269,2.83785333387897,2.89383536956648,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3278","FL_S","Shallow","offshore","Pmas",0,1,39.35536,42.79121,3.67263217905607,3.75633270766388,1.59500388942437,1.63135456713112,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3279","FL_S","Shallow","offshore","Shys",0,4,26.2439,84.53328,3.26743358108061,4.43714530297994,1.41902837424869,1.92702772048712,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3280","FL_S","Shallow","offshore","Pmas",0,1,168.79898,168.22242,5.12870853948957,5.12528703235401,2.22736981799041,2.22588387632164,NA,"pm"
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3281","FL_S","Shallow","offshore","Pmas",0,1,44.77809,59.34813,3.80171895729087,4.08342061255592,1.65106556489841,1.77340703932303,NA,NA
"OCLB","OCLB_FL1S","OCLB_FL1S_P4","OCLB_FL1S_P4_3282","FL_S","Shallow","offshore","Pver",0,1,619.57595,739.76547,6.42903529242463,6.60633320353209,2.79209455146127,2.86909405590822,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3286","LA_S","Shallow","offshore","Acor",0,1,480.15553,524.08676,6.17411007225186,6.26165724313451,2.68138193504227,2.71940318826285,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3288","LA_S","Shallow","offshore","Acor",0,1,568.92148,568.63243,6.34374242811888,6.34323423241285,2.75505233114756,2.75483162455671,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3289","LA_S","Shallow","offshore","Gspp",0,4,127.72147,70.04539,4.84985187733249,4.24914346048182,2.10626390837363,1.84537955770254,NA,"pm"
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3290","LA_S","Shallow","offshore","Atab",0,2,1414.19732,868.33542,7.254317384104,6.76657806858749,3.1505100098912,2.93868751655511,NA,"pm"
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3296","LA_S","Shallow","offshore","Pmas",0,1,72.95105,85.33805,4.28978866828536,4.44662042772143,1.86303154716743,1.9311427148777,NA,"o"
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3297","LA_S","Shallow","offshore","Pmas",0,1,133.5713,157.01476,4.89463541766607,5.05633981366824,2.12571315282059,2.19594047970383,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3299","LA_S","Shallow","offshore","Gspp",0,1,115.90661,135.02843,4.75278478064352,4.90548534885952,2.06410820390724,2.13042521806694,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3301","LA_S","Shallow","offshore","Spis",0,1,82.63742,173.56305,4.41446260457573,5.15654093394929,1.9171767497355,2.23945727332242,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3302","LA_S","Shallow","offshore","Gspp",0,1,130.59283,146.81398,4.87208431487583,4.9891663432538,2.11591933331796,2.16676741217255,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3303","LA_S","Shallow","offshore","Gspp",0,3,117.45001,136.20297,4.76601279624753,4.91414619964506,2.06985305809059,2.13418657777169,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3304","LA_S","Shallow","offshore","Gspp",0,3,62.22871,67.1073,4.1308164688146,4.20629283090662,1.79399079816126,1.82676976573195,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3306","LA_S","Shallow","offshore","Pmas",0,2,89.11399,47.63523,4.48991633674161,3.86357261352958,1.94994588925414,1.67792826648842,NA,"pm"
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3307","LA_S","Shallow","offshore","Gspp",0,2,18.07556,22.19785,2.89456074958426,3.09999543734143,1.25709176107818,1.34631091236264,NA,NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3308","LA_S","Shallow","offshore","Gspp",0,1,53.28956,54.85235,3.97574043956603,4.00464502992378,1.72664213438314,1.73919523847718,"o",NA
"OCLB","OCLB_LA1S","OCLB_LA1S_P1","OCLB_LA1S_P1_3309","LA_S","Shallow","offshore","Pmas",0,1,37.98861,45.81803,3.63728637795422,3.82467768177544,1.57965340304738,1.6610364122536,NA,NA
